기관유형,기관명,기관코드,하위기관수,총구매액,녹색구매액,구매비율,연도
국가기관,기후에너지환경부,1482000,30,55777713856,13044015251,23.4,2025
국가기관,재외동포청,1832000,0,22533400,11316400,50.2,2025
국가기관,우주항공청,1834100,2,229954500,208820400,90.8,2025
지방자치단체,서울특별시,6110000,1143,132073188405,69435021643,52.6,2025
지방자치단체,서울특별시 종로구,3000000,57,6892866721,3038370618,44.1,2025
지방자치단체,서울특별시 중구,3010000,53,3691923583,2324993069,63.0,2025
지방자치단체,서울특별시 용산구,3020000,61,6459724200,3566309652,55.2,2025
지방자치단체,서울특별시 성동구,3030000,63,6509494843,3472852221,53.4,2025
지방자치단체,서울특별시 광진구,3040000,63,8644310198,4191622149,48.5,2025
지방자치단체,서울특별시 동대문구,3050000,64,12401788355,6769468689,54.6,2025
지방자치단체,서울특별시 중랑구,3060000,73,9901110557,4744074660,47.9,2025
지방자치단체,서울특별시 성북구,3070000,62,10452106980,6466566975,61.9,2025
지방자치단체,서울특별시 강북구,3080000,53,5987123774,3651733997,61.0,2025
지방자치단체,서울특별시 도봉구,3090000,62,6122616374,4198515543,68.6,2025
지방자치단체,서울특별시 노원구,3100000,114,10195300668,4902150268,48.1,2025
지방자치단체,서울특별시 은평구,3110000,70,6695087337,5622105301,84.0,2025
지방자치단체,서울특별시 서대문구,3120000,66,3641576278,2988470209,82.1,2025
지방자치단체,서울특별시 마포구,3130000,67,5433930530,4445488732,81.8,2025
지방자치단체,서울특별시 양천구,3140000,74,6851221913,4847117787,70.7,2025
지방자치단체,서울특별시 강서구,3150000,59,28120609132,17162343176,61.0,2025
지방자치단체,서울특별시 구로구,3160000,73,12587545874,7712144318,61.3,2025
지방자치단체,서울특별시 금천구,3170000,60,6756839259,3571547821,52.9,2025
지방자치단체,서울특별시 영등포구,3180000,70,13077143178,6498851331,49.7,2025
지방자치단체,서울특별시 동작구,3190000,70,9120965666,4898512716,53.7,2025
지방자치단체,서울특별시 관악구,3200000,71,9774110094,5211366377,53.3,2025
지방자치단체,서울특별시 서초구,3210000,69,15003795221,6294188524,42.0,2025
지방자치단체,서울특별시 강남구,3220000,87,10062901545,9455501862,94.0,2025
지방자치단체,서울특별시 송파구,3230000,80,12417142137,6275432181,50.5,2025
지방자치단체,서울특별시 강동구,3240000,82,12584604728,5375729853,42.7,2025
지방자치단체,부산광역시,6260000,198,35659676344,24295806392,68.1,2025
지방자치단체,부산광역시 중구,3250000,27,1988119021,959049446,48.2,2025
지방자치단체,부산광역시 서구,3260000,35,3961944842,2701248513,68.2,2025
지방자치단체,부산광역시 동구,3270000,37,3285388176,2553979267,77.7,2025
지방자치단체,부산광역시 영도구,3280000,36,2745473274,1753334519,63.9,2025
지방자치단체,부산광역시 부산진구,3290000,47,5760159363,3511927191,61.0,2025
지방자치단체,부산광역시 동래구,3300000,42,9283009046,6721748341,72.4,2025
지방자치단체,부산광역시 남구,3310000,50,6794101318,4307541350,63.4,2025
지방자치단체,부산광역시 북구,3320000,58,4114821043,2511739706,61.0,2025
지방자치단체,부산광역시 해운대구,3330000,63,14763684414,8899779187,60.3,2025
지방자치단체,부산광역시 사하구,3340000,64,5156651643,3267777727,63.4,2025
지방자치단체,부산광역시 금정구,3350000,48,3454530920,2759855136,79.9,2025
지방자치단체,부산광역시 강서구,3360000,36,11889278738,4314378467,36.3,2025
지방자치단체,부산광역시 연제구,3370000,40,2132972669,1433067969,67.2,2025
지방자치단체,부산광역시 수영구,3380000,36,4108074041,1641720291,40.0,2025
지방자치단체,부산광역시 사상구,3390000,37,7733516086,5175305639,66.9,2025
지방자치단체,부산광역시 기장군,3400000,41,20356986030,7235120433,35.5,2025
지방자치단체,대구광역시,6270000,166,29311496067,17888811816,61.0,2025
지방자치단체,대구광역시 중구,3410000,34,5387959755,2410577408,44.7,2025
지방자치단체,대구광역시 동구,3420000,56,7194777686,3310078257,46.0,2025
지방자치단체,대구광역시 서구,3430000,44,9542197253,5164730979,54.1,2025
지방자치단체,대구광역시 남구,3440000,40,2915362413,1259756317,43.2,2025
지방자치단체,대구광역시 북구,3450000,62,9095650895,4582757273,50.4,2025
지방자치단체,대구광역시 수성구,3460000,62,4062208760,2765758395,68.1,2025
지방자치단체,대구광역시 달서구,3470000,58,7379679770,3519418130,47.7,2025
지방자치단체,대구광역시 군위군,5141000,50,6821304530,3082299208,45.2,2025
지방자치단체,대구광역시 달성군,3480000,54,12814457701,6392783284,49.9,2025
지방자치단체,인천광역시,6280000,256,148521613483,76657450478,51.6,2025
지방자치단체,인천광역시 중구,3490000,62,10496195912,5048471091,48.1,2025
지방자치단체,인천광역시 동구,3500000,45,6042731863,2795973403,46.3,2025
지방자치단체,인천광역시 미추홀구,3510500,67,6158844616,3223343932,52.3,2025
지방자치단체,인천광역시 연수구,3520000,63,13501074145,7116680996,52.7,2025
지방자치단체,인천광역시 남동구,3530000,73,10090419573,5109915334,50.6,2025
지방자치단체,인천광역시 부평구,3540000,83,8601872865,2647951325,30.8,2025
지방자치단체,인천광역시 계양구,3550000,56,6543139660,3218046483,49.2,2025
지방자치단체,인천광역시 서구,3560000,84,26238788744,11671641902,44.5,2025
지방자치단체,인천광역시 강화군,3570000,51,21771085093,6940218555,31.9,2025
지방자치단체,인천광역시 옹진군,3580000,33,5284489710,2122783846,40.2,2025
지방자치단체,광주광역시,6290000,193,43341226151,25496971191,58.8,2025
지방자치단체,광주광역시 동구,3590000,45,3678411732,1314285390,35.7,2025
지방자치단체,광주광역시 서구,3600000,59,5718977107,2345304857,41.0,2025
지방자치단체,광주광역시 남구,3610000,62,3747181597,1444923265,38.6,2025
지방자치단체,광주광역시 북구,3620000,78,6110244006,2424394432,39.7,2025
지방자치단체,광주광역시 광산구,3630000,81,7504196339,2933290318,39.1,2025
지방자치단체,대전광역시,6300000,298,24294866742,10507499043,43.2,2025
지방자치단체,대전광역시 동구,3640000,50,8632374040,3388488928,39.3,2025
지방자치단체,대전광역시 중구,3650000,61,5157586938,2361638115,45.8,2025
지방자치단체,대전광역시 서구,3660000,61,12778586391,6613105912,51.8,2025
지방자치단체,대전광역시 유성구,3670000,48,7763188941,2822525421,36.4,2025
지방자치단체,대전광역시 대덕구,3680000,55,15499168297,7492418243,48.3,2025
지방자치단체,울산광역시,6310000,158,40304938716,15516498226,38.5,2025
지방자치단체,울산광역시 중구,3690000,44,3730454535,1603708945,43.0,2025
지방자치단체,울산광역시 남구,3700000,56,8275917614,3483742460,42.1,2025
지방자치단체,울산광역시 동구,3710000,31,3678508797,1106186615,30.1,2025
지방자치단체,울산광역시 북구,3720000,41,2803367187,1057664283,37.7,2025
지방자치단체,울산광역시 울주군,3730000,53,40152355168,10016753407,24.9,2025
지방자치단체,세종특별자치시,5690000,112,18971462001,6503852324,34.3,2025
지방자치단체,경기도,6410000,379,91562564087,35025290750,38.3,2025
지방자치단체,경기도 수원시,3740000,227,40296628838,18297601668,45.4,2025
지방자치단체,경기도 고양시,3940000,181,37005546709,17000489235,45.9,2025
지방자치단체,경기도 용인시,4050000,206,85859048950,37269479198,43.4,2025
지방자치단체,경기도 성남시,3780000,222,56692253364,29012677470,51.2,2025
지방자치단체,경기도 부천시,3860000,259,32821853714,16979938000,51.7,2025
지방자치단체,경기도 안산시,3930000,126,38871719918,16074479147,41.4,2025
지방자치단체,경기도 화성시,5530000,201,92979845023,40670513859,43.7,2025
지방자치단체,경기도 남양주시,3990000,135,30856738117,15462444095,50.1,2025
지방자치단체,경기도 안양시,3830000,129,36197808111,20650486403,57.0,2025
지방자치단체,경기도 평택시,3910000,120,50153307878,25481703749,50.8,2025
지방자치단체,경기도 의정부시,3820000,83,17217511665,7143025614,41.5,2025
지방자치단체,경기도 파주시,4060000,118,52104631672,26103178781,50.1,2025
지방자치단체,경기도 시흥시,4010000,108,28998864635,11429631138,39.4,2025
지방자치단체,경기도 김포시,4090000,104,18512881041,9944116858,53.7,2025
지방자치단체,경기도 광명시,3900000,87,18324752498,8382809811,45.7,2025
지방자치단체,경기도 광주시,5540000,82,57130506459,26049881013,45.6,2025
지방자치단체,경기도 군포시,4020000,57,8430908712,3882319682,46.0,2025
지방자치단체,경기도 이천시,4070000,75,34749497716,14520101680,41.8,2025
지방자치단체,경기도 오산시,4000000,58,17341373765,7096712675,40.9,2025
지방자치단체,경기도 하남시,4040000,63,16286478811,7086314744,43.5,2025
지방자치단체,경기도 양주시,5590000,107,20401400458,9805416338,48.1,2025
지방자치단체,경기도 구리시,3980000,58,8961988320,5051104172,56.4,2025
지방자치단체,경기도 안성시,4080000,69,21323525397,11984181191,56.2,2025
지방자치단체,경기도 포천시,5600000,66,43436419297,15428951119,35.5,2025
지방자치단체,경기도 의왕시,4030000,50,17453783206,6125183010,35.1,2025
지방자치단체,경기도 여주시,5700000,57,29983970468,12277735802,40.9,2025
지방자치단체,경기도 양평군,4170000,61,24511166223,8068352887,32.9,2025
지방자치단체,경기도 동두천시,3920000,40,10542794690,4653908149,44.1,2025
지방자치단체,경기도 과천시,3970000,46,10002317855,3846849821,38.5,2025
지방자치단체,경기도 가평군,4160000,40,11237500277,5321185770,47.4,2025
지방자치단체,경기도 연천군,4140000,45,38764501272,9410238106,24.3,2025
지방자치단체,강원특별자치도,6530000,203,26338385373,6427994538,24.4,2025
지방자치단체,강원특별자치도 춘천시,4181000,96,39108853115,11234401930,28.7,2025
지방자치단체,강원특별자치도 원주시,4191000,112,19162151820,8091347315,42.2,2025
지방자치단체,강원특별자치도 강릉시,4201000,85,19306928947,5702378971,29.5,2025
지방자치단체,강원특별자치도 동해시,4211000,42,6852651976,3640812327,53.1,2025
지방자치단체,강원특별자치도 태백시,4221000,32,8426229877,2711164804,32.2,2025
지방자치단체,강원특별자치도 속초시,4231000,40,8678488626,2305180422,26.6,2025
지방자치단체,강원특별자치도 삼척시,4241000,68,18019081532,7308363155,40.6,2025
지방자치단체,강원특별자치도 홍천군,4251000,37,26730189778,7805086386,29.2,2025
지방자치단체,강원특별자치도 횡성군,4261000,52,13296858597,4723726311,35.5,2025
지방자치단체,강원특별자치도 영월군,4271000,40,16166037120,8332007788,51.5,2025
지방자치단체,강원특별자치도 평창군,4281000,37,18058718489,6388304965,35.4,2025
지방자치단체,강원특별자치도 정선군,4291000,38,11073840450,3120296927,28.2,2025
지방자치단체,강원특별자치도 철원군,4301000,38,14982251144,4050405083,27.0,2025
지방자치단체,강원특별자치도 화천군,4311000,26,9797673911,2844323046,29.0,2025
지방자치단체,강원특별자치도 양구군,4321000,27,10212368477,2972882199,29.1,2025
지방자치단체,강원특별자치도 인제군,4331000,40,18000148590,5260828341,29.2,2025
지방자치단체,강원특별자치도 고성군,4341000,24,7463222146,2189963074,29.3,2025
지방자치단체,강원특별자치도 양양군,4351000,36,4851560019,1555004867,32.1,2025
지방자치단체,충청북도,6430000,331,43679129121,13561983196,31.0,2025
지방자치단체,충청북도 청주시,5710000,220,67614269773,21754086294,32.2,2025
지방자치단체,충청북도 충주시,4390000,83,33090488052,13341742301,40.3,2025
지방자치단체,충청북도 제천시,4400000,90,26848230067,8319670908,31.0,2025
지방자치단체,충청북도 보은군,4420000,33,18056852044,5318381037,29.5,2025
지방자치단체,충청북도 옥천군,4430000,37,23691231540,5320918160,22.5,2025
지방자치단체,충청북도 영동군,4440000,38,15498085123,6508285536,42.0,2025
지방자치단체,충청북도 증평군,5570000,25,6589470203,1899899637,28.8,2025
지방자치단체,충청북도 진천군,4450000,41,15599780604,5113314918,32.8,2025
지방자치단체,충청북도 괴산군,4460000,39,18101150246,7414533094,41.0,2025
지방자치단체,충청북도 음성군,4470000,41,27988069575,7522865907,26.9,2025
지방자치단체,충청북도 단양군,4480000,34,12142885366,3393314657,27.9,2025
지방자치단체,충청남도,6440000,102,104924861300,30114237657,28.7,2025
지방자치단체,충청남도 천안시,4490000,149,51824293429,12050057732,23.3,2025
지방자치단체,충청남도 공주시,4500000,69,27697200606,8813678812,31.8,2025
지방자치단체,충청남도 보령시,4510000,75,27538404659,6071894248,22.0,2025
지방자치단체,충청남도 아산시,4520000,93,34595426958,9448782413,27.3,2025
지방자치단체,충청남도 서산시,4530000,74,33274375195,9322391415,28.0,2025
지방자치단체,충청남도 논산시,4540000,100,22864608412,6405125867,28.0,2025
지방자치단체,충청남도 계룡시,5580000,31,7765073587,1917572629,24.7,2025
지방자치단체,충청남도 당진시,5680000,63,43238783664,9995727410,23.1,2025
지방자치단체,충청남도 금산군,4550000,31,21888164521,6868718864,31.4,2025
지방자치단체,충청남도 부여군,4570000,47,30500874856,7315153108,24.0,2025
지방자치단체,충청남도 서천군,4580000,45,22908315953,6030364734,26.3,2025
지방자치단체,충청남도 청양군,4590000,33,13160052185,3307945131,25.1,2025
지방자치단체,충청남도 홍성군,4600000,51,22862557371,6454742173,28.2,2025
지방자치단체,충청남도 예산군,4610000,46,21462513543,6776901747,31.6,2025
지방자치단체,충청남도 태안군,4620000,37,19107459621,6391441629,33.4,2025
지방자치단체,전북특별자치도,6540000,376,29988318949,7067958828,23.6,2025
지방자치단체,전북특별자치도 전주시,4641000,136,30209643632,9049417889,30.0,2025
지방자치단체,전북특별자치도 군산시,4671000,3,22659719794,3372159975,14.9,2025
지방자치단체,전북특별자치도 익산시,4681000,8,26682298878,4691637901,17.6,2025
지방자치단체,전북특별자치도 정읍시,4691000,78,12458025030,2787341157,22.4,2025
지방자치단체,전북특별자치도 남원시,4701000,88,23414127627,5288954508,22.6,2025
지방자치단체,전북특별자치도 김제시,4711000,94,11484439822,2697115719,23.5,2025
지방자치단체,전북특별자치도 완주군,4721000,72,24040907120,3739059843,15.6,2025
지방자치단체,전북특별자치도 진안군,4731000,31,20330440761,3961011521,19.5,2025
지방자치단체,전북특별자치도 무주군,4741000,10,12216346364,2953978313,24.2,2025
지방자치단체,전북특별자치도 장수군,4751000,53,6152854551,1520635866,24.7,2025
지방자치단체,전북특별자치도 임실군,4761000,62,20252756548,5647320376,27.9,2025
지방자치단체,전북특별자치도 순창군,4771000,64,12252033806,2906230695,23.7,2025
지방자치단체,전북특별자치도 고창군,4781000,58,14536191584,5400054743,37.1,2025
지방자치단체,전북특별자치도 부안군,4791000,43,19871692569,2560582733,12.9,2025
지방자치단체,전라남도,6460000,148,62516410704,12892655030,20.6,2025
지방자치단체,전라남도 목포시,4800000,76,24313247660,5821237434,23.9,2025
지방자치단체,전라남도 여수시,4810000,103,27391527305,6477132571,23.6,2025
지방자치단체,전라남도 순천시,4820000,113,49183512779,10394506130,21.1,2025
지방자치단체,전라남도 나주시,4830000,74,22892770170,4890593459,21.4,2025
지방자치단체,전라남도 광양시,4840000,70,16843380226,6544106241,38.9,2025
지방자치단체,전라남도 담양군,4850000,50,13296658248,3220131318,24.2,2025
지방자치단체,전라남도 곡성군,4860000,37,16417731253,2091339443,12.7,2025
지방자치단체,전라남도 구례군,4870000,32,18227981792,2618571808,14.4,2025
지방자치단체,전라남도 고흥군,4880000,52,26358256021,3714557288,14.1,2025
지방자치단체,전라남도 보성군,4890000,37,35839452905,7633299757,21.3,2025
지방자치단체,전라남도 화순군,4900000,30,13521948750,4434011802,32.8,2025
지방자치단체,전라남도 장흥군,4910000,30,11695397388,3504793314,30.0,2025
지방자치단체,전라남도 강진군,4920000,45,12554512301,3180403128,25.3,2025
지방자치단체,전라남도 해남군,4930000,42,25176605815,7132370608,28.3,2025
지방자치단체,전라남도 영암군,4940000,36,23596222970,5782574533,24.5,2025
지방자치단체,전라남도 무안군,4950000,47,22649892905,4329226939,19.1,2025
지방자치단체,전라남도 함평군,4960000,39,13880118685,2645100556,19.1,2025
지방자치단체,전라남도 영광군,4970000,37,17980849412,4617178357,25.7,2025
지방자치단체,전라남도 장성군,4980000,39,28534464986,6463123521,22.7,2025
지방자치단체,전라남도 완도군,4990000,44,11280085091,2593614142,23.0,2025
지방자치단체,전라남도 진도군,5000000,35,15840480506,4162361711,26.3,2025
지방자치단체,전라남도 신안군,5010000,62,35582546237,6611435502,18.6,2025
지방자치단체,경상북도,6470000,490,80456792484,20230253200,25.1,2025
지방자치단체,경상북도 포항시,5020000,365,68657179840,16704190340,24.3,2025
지방자치단체,경상북도 경주시,5050000,257,44565653018,11732117556,26.3,2025
지방자치단체,경상북도 김천시,5060000,99,27378132009,6882665915,25.1,2025
지방자치단체,경상북도 안동시,5070000,84,29471390489,8840089054,30.0,2025
지방자치단체,경상북도 구미시,5080000,129,43626649070,11632207439,26.7,2025
지방자치단체,경상북도 영주시,5090000,70,31902304330,7609900047,23.9,2025
지방자치단체,경상북도 영천시,5100000,153,38580575302,7992313410,20.7,2025
지방자치단체,경상북도 상주시,5110000,68,19337187544,11516563382,59.6,2025
지방자치단체,경상북도 문경시,5120000,138,26576576135,5203402105,19.6,2025
지방자치단체,경상북도 경산시,5130000,111,27210652383,7934350209,29.2,2025
지방자치단체,경상북도 의성군,5150000,47,26312210715,9182394596,34.9,2025
지방자치단체,경상북도 청송군,5160000,30,16132899916,4132974403,25.6,2025
지방자치단체,경상북도 영양군,5170000,31,12937204318,4471009774,34.6,2025
지방자치단체,경상북도 영덕군,5180000,83,9488867385,2699336959,28.4,2025
지방자치단체,경상북도 청도군,5190000,50,18995127254,6837466902,36.0,2025
지방자치단체,경상북도 고령군,5200000,76,10058436700,2714215958,27.0,2025
지방자치단체,경상북도 성주군,5210000,52,22561832236,6158988657,27.3,2025
지방자치단체,경상북도 칠곡군,5220000,44,16800223815,4089119878,24.3,2025
지방자치단체,경상북도 예천군,5230000,91,11548648234,5543969919,48.0,2025
지방자치단체,경상북도 봉화군,5240000,60,31953525158,7371071864,23.1,2025
지방자치단체,경상북도 울진군,5250000,39,8806327305,3418883660,38.8,2025
지방자치단체,경상북도 울릉군,5260000,51,4323882754,913423521,21.1,2025
지방자치단체,경상남도,6480000,190,51450371819,14035516839,27.3,2025
지방자치단체,경상남도 창원시,5670000,338,54964320947,15508044735,28.2,2025
지방자치단체,경상남도 진주시,5310000,108,35509311973,8836150109,24.9,2025
지방자치단체,경상남도 통영시,5330000,57,13808248004,3752986677,27.2,2025
지방자치단체,경상남도 사천시,5340000,76,22528470467,7167437766,31.8,2025
지방자치단체,경상남도 김해시,5350000,113,52560200394,15580959626,29.6,2025
지방자치단체,경상남도 밀양시,5360000,45,24459269149,8754200833,35.8,2025
지방자치단체,경상남도 거제시,5370000,70,21206129170,5159808846,24.3,2025
지방자치단체,경상남도 양산시,5380000,82,35775747825,9096143868,25.4,2025
지방자치단체,경상남도 의령군,5390000,34,12294560878,4055358674,33.0,2025
지방자치단체,경상남도 함안군,5400000,40,23322194564,6860720461,29.4,2025
지방자치단체,경상남도 창녕군,5410000,37,27094276199,7926442969,29.3,2025
지방자치단체,경상남도 고성군,5420000,46,22112865678,6325397587,28.6,2025
지방자치단체,경상남도 남해군,5430000,40,11262794333,4493048733,39.9,2025
지방자치단체,경상남도 하동군,5440000,32,16218227338,4034346801,24.9,2025
지방자치단체,경상남도 산청군,5450000,39,10980232296,3750512740,34.2,2025
지방자치단체,경상남도 함양군,5460000,31,19824851327,5697568827,28.7,2025
지방자치단체,경상남도 거창군,5470000,45,17280282334,5490051395,31.8,2025
지방자치단체,경상남도 합천군,5480000,44,25565183581,7609672502,29.8,2025
지방자치단체,제주특별자치도,6500000,176,54917331329,11444311540,20.8,2025
지방자치단체,제주특별자치도 제주시,6510000,86,56157439941,8548411576,15.2,2025
지방자치단체,제주특별자치도 서귀포시,6520000,51,40704431032,7505488152,18.4,2025
교육자치단체,서울특별시교육청,7010000,447,58231031387,25929604039,44.5,2025
교육자치단체,서울특별시동부교육지원청,7021000,103,9246121486,4199452909,45.4,2025
교육자치단체,서울특별시서부교육지원청,7031000,138,10888730888,5120724037,47.0,2025
교육자치단체,서울특별시남부교육지원청,7041000,128,16847772716,11762929660,69.8,2025
교육자치단체,서울특별시북부교육지원청,7051000,117,8659580662,4300301317,49.7,2025
교육자치단체,서울특별시중부교육지원청,7061000,86,6480353123,3188059812,49.2,2025
교육자치단체,서울특별시강동송파교육지원청,7130000,133,16466136319,9651592952,58.6,2025
교육자치단체,서울특별시강서양천교육지원청,7081300,128,11759319415,5787219749,49.2,2025
교육자치단체,서울특별시강남서초교육지원청,7091300,108,11263344880,5239671937,46.5,2025
교육자치단체,서울특별시동작관악교육지원청,7132000,103,5257510815,2451461468,46.6,2025
교육자치단체,서울특별시성동광진교육지원청,7134000,69,7248214816,3176625918,43.8,2025
교육자치단체,서울특별시성북강북교육지원청,7121200,83,5493148173,2807364418,51.1,2025
교육자치단체,부산광역시교육청,7150000,225,53038933355,25914442459,48.9,2025
교육자치단체,부산광역시서부교육지원청,7171000,136,8259694117,4599214572,55.7,2025
교육자치단체,부산광역시남부교육지원청,7181000,128,13547950119,8793549084,64.9,2025
교육자치단체,부산광역시동래교육지원청,7191000,152,8792408475,4756394574,54.1,2025
교육자치단체,부산광역시북부교육지원청,7201000,189,11187730784,6204992915,55.5,2025
교육자치단체,부산광역시해운대교육지원청,7211000,176,11211759760,6507241293,58.0,2025
교육자치단체,대구광역시교육청,7240000,172,36502099470,15584157880,42.7,2025
교육자치단체,대구광역시동부교육지원청,7251000,151,12450992901,6173353944,49.6,2025
교육자치단체,대구광역시서부교육지원청,7261000,100,10095333827,5719485105,56.7,2025
교육자치단체,대구광역시남부교육지원청,7271000,142,10751473378,6276481771,58.4,2025
교육자치단체,대구광역시달성교육지원청,7281000,61,4246948093,3038245264,71.5,2025
교육자치단체,인천광역시교육청,7310000,226,73075038501,29026003632,39.7,2025
교육자치단체,인천광역시남부교육지원청,7321000,89,9956550116,4914758656,49.4,2025
교육자치단체,인천광역시북부교육지원청,7331000,116,11880778566,5159803195,43.4,2025
교육자치단체,인천광역시동부교육지원청,7341000,128,10329809675,4797681878,46.4,2025
교육자치단체,인천광역시강화교육지원청,7351000,44,2064131585,826073659,40.0,2025
교육자치단체,인천광역시서부교육지원청,7361000,94,10195025986,5135252643,50.4,2025
교육자치단체,광주광역시교육청,7380000,113,45479657948,10734944878,23.6,2025
교육자치단체,광주광역시동부교육지원청,7391000,119,7815096312,5061651904,64.8,2025
교육자치단체,광주광역시서부교육지원청,7401000,166,12707152533,6795109249,53.5,2025
교육자치단체,대전광역시교육청,7430000,86,34281576242,18632282891,54.4,2025
교육자치단체,대전광역시동부교육지원청,7441000,122,8599123052,5011595962,58.3,2025
교육자치단체,대전광역시서부교육지원청,7451000,147,9986928908,5673400520,56.8,2025
교육자치단체,울산광역시교육청,7480000,91,18068194275,10135596124,56.1,2025
교육자치단체,울산광역시강북교육지원청,7491000,117,7573918239,3263981736,43.1,2025
교육자치단체,울산광역시강남교육지원청,7501000,99,4424937112,1788941029,40.4,2025
교육자치단체,세종특별자치시교육청,9300000,175,23878210271,9479927891,39.7,2025
교육자치단체,경기도교육청,7530000,37,10596832529,2765434971,26.1,2025
교육자치단체,경기도수원교육지원청,7541000,221,34166367535,18656000723,54.6,2025
교육자치단체,경기도성남교육지원청,7551000,174,28859890828,15679726215,54.3,2025
교육자치단체,경기도의정부교육지원청,7561000,77,11674749681,6914576556,59.2,2025
교육자치단체,경기도안양과천교육지원청,7569000,108,15681575876,7616492442,48.6,2025
교육자치단체,경기도부천교육지원청,7581000,140,16793265466,9364641444,55.8,2025
교육자치단체,경기도광명교육지원청,7591000,52,8934128292,4234597000,47.4,2025
교육자치단체,경기도동두천양주교육지원청,7602000,87,22055892305,15013266013,68.1,2025
교육자치단체,경기도안산교육지원청,7611000,114,16278164279,8316106280,51.1,2025
교육자치단체,경기도고양교육지원청,7621000,208,25692280198,13518815084,52.6,2025
교육자치단체,경기도평택교육지원청,7631000,145,25712320149,15322064613,59.6,2025
교육자치단체,경기도군포의왕교육지원청,7642000,83,15682566752,8823234008,56.3,2025
교육자치단체,경기도구리남양주교육지원청,7652000,175,25024863516,14082727761,56.3,2025
교육자치단체,경기도여주교육지원청,7661000,49,7194153409,4461691742,62.0,2025
교육자치단체,경기도화성오산교육지원청,7679000,273,56646066111,32986945833,58.2,2025
교육자치단체,경기도파주교육지원청,7681000,123,32027549258,15984603513,49.9,2025
교육자치단체,경기도광주하남교육지원청,7692000,125,27529646209,16695365341,60.6,2025
교육자치단체,경기도연천교육지원청,7701000,25,2329583549,1204724434,51.7,2025
교육자치단체,경기도포천교육지원청,7711000,58,9097685939,4852833789,53.3,2025
교육자치단체,경기도가평교육지원청,7721000,26,2455968031,1348990109,54.9,2025
교육자치단체,경기도양평교육지원청,7731000,49,6604397355,2921338551,44.2,2025
교육자치단체,경기도이천교육지원청,7741000,62,13852577987,7828667465,56.5,2025
교육자치단체,경기도용인교육지원청,7751000,201,44197967188,23287827660,52.7,2025
교육자치단체,경기도안성교육지원청,7761000,63,10094962764,5134381790,50.9,2025
교육자치단체,경기도김포교육지원청,7771000,105,19937359161,10720954922,53.8,2025
교육자치단체,경기도시흥교육지원청,7781000,108,21327004036,13007381212,61.0,2025
교육자치단체,강원특별자치도교육청,7801000,168,40693047103,20536454921,50.5,2025
교육자치단체,강원특별자치도춘천교육지원청,7812000,68,13481503996,4089992306,30.3,2025
교육자치단체,강원특별자치도교육청 강원특별자치도원주교육지원청,7822000,83,13485997002,4773166842,35.4,2025
교육자치단체,강원특별자치도교육청 강원특별자치도강릉교육지원청,7832000,54,7288082360,2469939599,33.9,2025
교육자치단체,강원특별자치도교육청 강원특별자치도동해교육지원청,7842000,23,4521222320,1743814113,38.6,2025
교육자치단체,강원특별자치도교육청 강원특별자치도태백교육지원청,7852000,20,3317605509,1442656074,43.5,2025
교육자치단체,강원특별자치도교육청 강원특별자치도속초양양교육지원청,7863000,37,4668386558,1691149384,36.2,2025
교육자치단체,강원특별자치도교육청 강원특별자치도삼척교육지원청,7872000,31,4866896370,1720496955,35.4,2025
교육자치단체,강원특별자치도교육청 강원특별자치도홍천교육지원청,7882000,40,5462539675,1478826414,27.1,2025
교육자치단체,강원특별자치도교육청 강원특별자치도횡성교육지원청,7892000,26,1909068271,513502778,26.9,2025
교육자치단체,강원특별자치도교육청 강원특별자치도영월교육지원청,7902000,25,2877497384,760999451,26.4,2025
교육자치단체,강원특별자치도교육청 강원특별자치도평창교육지원청,7912000,29,4004602334,1427244055,35.6,2025
교육자치단체,강원특별자치도교육청 강원특별자치도정선교육지원청,7922000,27,2533306792,799509727,31.6,2025
교육자치단체,강원특별자치도교육청 강원특별자치도철원교육지원청,7932000,22,2181765659,807124616,37.0,2025
교육자치단체,강원특별자치도교육청 강원특별자치도화천교육지원청,7942000,18,2432202760,968966412,39.8,2025
교육자치단체,강원특별자치도교육청 강원특별자치도양구교육지원청,7952000,17,1826526990,408647900,22.4,2025
교육자치단체,강원특별자치도교육청 강원특별자치도인제교육지원청,7962000,23,2463583574,866604476,35.2,2025
교육자치단체,강원특별자치도교육청 강원특별자치도고성교육지원청,7972000,17,3420967911,915924030,26.8,2025
교육자치단체,충청북도교육청,8000000,128,34169932662,16563181549,48.5,2025
교육자치단체,충청북도청주교육지원청,8011000,156,25145127908,11122577727,44.2,2025
교육자치단체,충청북도충주교육지원청,8021000,59,8011441993,3636297240,45.4,2025
교육자치단체,충청북도제천교육지원청,8031000,37,3893724381,1233432504,31.7,2025
교육자치단체,충청북도보은교육지원청,8051000,21,2355496214,1018488717,43.2,2025
교육자치단체,충청북도옥천교육지원청,8061000,21,1435364820,509267600,35.5,2025
교육자치단체,충청북도영동교육지원청,8071000,24,3835683009,1256128827,32.7,2025
교육자치단체,충청북도진천교육지원청,8081000,27,6201296761,2475728429,39.9,2025
교육자치단체,충청북도괴산증평교육지원청,8092000,31,5468380998,2150642456,39.3,2025
교육자치단체,충청북도음성교육지원청,8101000,37,8993988351,4558794822,50.7,2025
교육자치단체,충청북도단양교육지원청,8111000,21,2171122916,676537290,31.2,2025
